timestamp_utc,coin_id,price_usd,total_volume_usd,social_volume_2025_04_02,sentiment_2025_04_02
2025-04-02 16:00:00,dai,1.000050422390609,107491403.99652356,10.0,1.546320557594
2025-04-02 17:00:00,dai,0.999967489570328,121938317.38585076,10.0,1.546320557594
2025-04-02 18:00:00,dai,0.9999704729348868,115021535.69032957,10.0,1.546320557594
2025-04-02 19:00:00,dai,0.9999720646339872,118402143.95855293,10.0,1.546320557594
2025-04-02 20:00:00,dai,0.9999720646339872,118402143.95855293,10.0,1.546320557594
2025-04-02 21:00:00,dai,0.9999720646339872,118402143.95855293,10.0,1.546320557594
2025-04-02 22:00:00,dai,0.9999720646339872,118402143.95855293,10.0,1.546320557594
2025-04-02 23:00:00,dai,0.9999720646339872,118402143.95855293,10.0,1.546320557594
2025-04-02 00:00:00,litecoin,84.45324911866311,323136772.75956696,245.0,17.638539969921
2025-04-02 01:00:00,litecoin,83.70651411943568,321947684.2041707,245.0,17.638539969921
2025-04-02 02:00:00,litecoin,83.43956633744668,322768292.1100642,245.0,17.638539969921
2025-04-02 03:00:00,litecoin,82.7554003687869,326585209.59496444,245.0,17.638539969921
2025-04-02 04:00:00,litecoin,83.04360363649444,325739610.55535704,245.0,17.638539969921
2025-04-02 05:00:00,litecoin,82.64961901869833,323662517.35166264,245.0,17.638539969921
2025-04-02 06:00:00,litecoin,81.59066134825665,331434912.12462825,245.0,17.638539969921
2025-04-02 07:00:00,litecoin,81.5121080138075,336864069.6025726,245.0,17.638539969921
2025-04-02 08:00:00,litecoin,81.62802235019738,384679873.5044336,245.0,17.638539969921
2025-04-02 09:00:00,litecoin,82.25000043248689,386521340.7473723,245.0,17.638539969921
2025-04-02 10:00:00,litecoin,82.86820898965037,382833297.5363229,245.0,17.638539969921
2025-04-02 11:00:00,litecoin,82.43701509082686,401717157.7525362,245.0,17.638539969921
2025-04-02 12:00:00,litecoin,82.39342867741341,400443105.2228959,245.0,17.638539969921
2025-04-02 13:00:00,litecoin,82.95915933509222,400217565.5753151,245.0,17.638539969921
2025-04-02 14:00:00,litecoin,83.23246615231773,404354657.11135685,245.0,17.638539969921
2025-04-02 15:00:00,litecoin,83.60577830472491,383443615.22176826,245.0,17.638539969921
2025-04-02 16:00:00,litecoin,85.86519491496331,446585772.3007907,245.0,17.638539969921
2025-04-02 17:00:00,litecoin,86.01659261046153,455665152.3660848,245.0,17.638539969921
2025-04-02 18:00:00,litecoin,85.52085275904442,479041994.1746401,245.0,17.638539969921
2025-04-02 19:00:00,litecoin,86.256660158987,476873676.966296,245.0,17.638539969921
2025-04-02 20:00:00,litecoin,86.256660158987,476873676.966296,245.0,17.638539969921
2025-04-02 21:00:00,litecoin,86.256660158987,476873676.966296,245.0,17.638539969921
2025-04-02 22:00:00,litecoin,86.256660158987,476873676.966296,245.0,17.638539969921
2025-04-02 23:00:00,litecoin,86.256660158987,476873676.966296,245.0,17.638539969921
2025-04-02 00:00:00,avalanche-2,19.796697040688574,296359204.6042649,95.0,14.211472213268
2025-04-02 01:00:00,avalanche-2,19.52182445614325,310519845.26197314,95.0,14.211472213268
2025-04-02 02:00:00,avalanche-2,19.4464813211609,305820425.3679322,95.0,14.211472213268
2025-04-02 03:00:00,avalanche-2,19.24414787838407,307248763.8498501,95.0,14.211472213268
2025-04-02 04:00:00,avalanche-2,19.24572986619331,303082113.8777002,95.0,14.211472213268
2025-04-02 05:00:00,avalanche-2,19.1713150773693,308611502.8527982,95.0,14.211472213268
2025-04-02 06:00:00,avalanche-2,18.84951842420451,313549451.64591753,95.0,14.211472213268
2025-04-02 07:00:00,avalanche-2,18.89544381289218,306535764.6669569,95.0,14.211472213268
2025-04-02 08:00:00,avalanche-2,19.030213438193478,336642951.4630474,95.0,14.211472213268
2025-04-02 09:00:00,avalanche-2,19.254297586329155,322618775.02091485,95.0,14.211472213268
2025-04-02 10:00:00,avalanche-2,19.439844438171036,312286684.4601432,95.0,14.211472213268
2025-04-02 11:00:00,avalanche-2,19.310193428580483,311055067.017682,95.0,14.211472213268
2025-04-02 12:00:00,avalanche-2,19.220352900121966,309810386.63847136,95.0,14.211472213268
2025-04-02 13:00:00,avalanche-2,19.233328306532773,313539681.9658984,95.0,14.211472213268
2025-04-02 14:00:00,avalanche-2,19.21175191406556,317339160.41878617,95.0,14.211472213268
2025-04-02 15:00:00,avalanche-2,19.33943616604961,312623808.33311504,95.0,14.211472213268
2025-04-02 16:00:00,avalanche-2,19.62361140449701,320432227.25781506,95.0,14.211472213268
2025-04-02 17:00:00,avalanche-2,19.760103701118364,338206911.7233628,95.0,14.211472213268
2025-04-02 18:00:00,avalanche-2,19.286888624970857,350686174.1834934,95.0,14.211472213268
2025-04-02 19:00:00,avalanche-2,19.410258133283364,352253123.7697433,95.0,14.211472213268
2025-04-02 20:00:00,avalanche-2,19.410258133283364,352253123.7697433,95.0,14.211472213268
2025-04-02 21:00:00,avalanche-2,19.410258133283364,352253123.7697433,95.0,14.211472213268
2025-04-02 22:00:00,avalanche-2,19.410258133283364,352253123.7697433,95.0,14.211472213268
2025-04-02 23:00:00,avalanche-2,19.410258133283364,352253123.7697433,95.0,14.211472213268
2025-04-02 00:00:00,paypal-usd,1.000038484217853,46776241.65572208,5.0,1.546388745308
2025-04-02 01:00:00,paypal-usd,0.9995380462687176,46012046.76025768,5.0,1.546388745308
2025-04-02 02:00:00,paypal-usd,0.9999566191714476,44788560.48524546,5.0,1.546388745308
2025-04-02 03:00:00,paypal-usd,0.999482301823107,42900019.791059285,5.0,1.546388745308
2025-04-02 04:00:00,paypal-usd,0.9994215029335544,41585858.434844665,5.0,1.546388745308
2025-04-02 05:00:00,paypal-usd,0.999715491304842,41597622.34541744,5.0,1.546388745308
2025-04-02 06:00:00,paypal-usd,0.999602078802302,41485135.96279904,5.0,1.546388745308
2025-04-02 07:00:00,paypal-usd,0.9996338587591378,41713002.01416736,5.0,1.546388745308
2025-04-02 08:00:00,paypal-usd,0.9995204128869842,26457254.14978649,5.0,1.546388745308
2025-04-02 09:00:00,paypal-usd,0.9998244501693376,41781686.72811653,5.0,1.546388745308
2025-04-02 10:00:00,paypal-usd,0.999617611983652,42000393.10113554,5.0,1.546388745308
